id,nl_statement,lean4_src_header,lean4_formalization,lean4_prediction,beq_plus,typecheck
omni_theorem_1685,"Let $S=\{1,2, \ldots, 2008\}$. For any nonempty subset $A \subset S$, define $m(A)$ to be the median of $A$ (when $A$ has an even number of elements, $m(A)$ is the average of the middle two elements). Determine the average of $m(A)$, when $A$ is taken over all nonempty subsets of $S$.
 Prove that the answer is: \frac{2009}{2}","import Mathlib

open Finset","theorem omni_theorem_1685 {S : Finset ℕ} (hS : S = Icc 1 2008)
    (m : Finset ℕ → ℝ)
    (hm : ∀ A, m A = (if A.card % 2 = 0 then ((A.sort LE.le)[A.card / 2]! + (A.sort LE.le)[A.card / 2 + 1]!) / 2 else (A.sort LE.le)[A.card / 2]!)) :
    (∑ A ∈ S.powerset.filter (fun x => x ≠ ∅), m A) / (2 ^ 2008 - 1) = 2009 / 2 := by","theorem my_favorite_theorem {S : Finset ℕ} (hS : S = Icc 1 2008) :
    (∑ A ∈ S.powerset, if A ≠ ∅ then (if Even A.card then ((A.sort LE.le)[A.card / 2 - 1] + (A.sort LE.le)[A.card / 2]) / 2
      else (A.sort LE.le)[0]) / (2 ^ 11 - 1) = 2009 / 2 := by sorry",0,0
omni_theorem_1345,"Let $a, b$ and $c$ be positive real numbers such that $$\begin{aligned} a^{2}+a b+b^{2} & =9 \\ b^{2}+b c+c^{2} & =52 \\ c^{2}+c a+a^{2} & =49 \end{aligned}$$ Compute the value of $\frac{49 b^{2}-33 b c+9 c^{2}}{a^{2}}$.
 Prove that the answer is: 52",import Mathlib,"theorem omni_theorem_1345 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c)
    (h1 : a^2 + a * b + b^2 = 9) (h2 : b^2 + b * c + c^2 = 52) (h3 : c^2 + c * a + a^2 = 49) :
    (49 * b^2 - 33 * b * c + 9 * c^2) / a^2 = 52 := by","theorem my_favorite_theorem (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c)
    (h1 : a^2 + a * b + b^2 = 9) (h2 : b^2 + b * c + c^2 = 52) (h3 : c^2 + c * a + a^2 = 49) :
    (49 * b^2 - 33 * b * c + 9 * c^2) / a^2 = 52 := by sorry",1,1
omni_theorem_1564,"How many graphs are there on 10 vertices labeled \(1,2, \ldots, 10\) such that there are exactly 23 edges and no triangles?
 Prove that the answer is: 42840","import Mathlib

open Finset","theorem omni_theorem_1564 :
    {G : SimpleGraph (Fin 10) | G.edgeSet.ncard = 23 ∧ ¬∃ a b c, a ≠ b ∧ a ≠ c ∧ b ≠ c ∧
      G.Adj a b ∧ G.Adj a c ∧ G.Adj b c}.ncard = 42840 := by","theorem my_favorite_theorem :
    {G : SimpleGraph (Fin 10) | G.edgeSet.ncard = 23 ∧ ∀ x ∈ G.support, ∀ y ∈ G.support,
      ∀ z ∈ G.support, x ≠ y ∧ y ≠ z ∧ z ≠ x → ¬(x ∈ G.Adj y ∧ y ∈ G.Adj z ∧ z ∈ G.Adj x)}.ncard = 42840 := by sorry",0,0
omni_theorem_1367,"Let $x$ be a real number such that $x^{3}+4 x=8$. Determine the value of $x^{7}+64 x^{2}$.
 Prove that the answer is: 128",import Mathlib,theorem omni_theorem_1367 {x : ℝ} (hx : x^3 + 4 * x = 8) : x^7 + 64 * x^2 = 128 := by,theorem my_favorite_theorem (x : ℝ) (hx : x^3 + 4 * x = 8) : x^7 + 64 * x^2 = 128 := by sorry,1,1
omni_theorem_1308,"Let $N$ be the number of triples of positive integers $(a, b, c)$ satisfying $a \leq b \leq c, \quad \operatorname{gcd}(a, b, c)=1, \quad a b c=6^{2020}$. Compute the remainder when $N$ is divided by 1000.
 Prove that the answer is: 602","import Mathlib

open Finset","theorem omni_theorem_1308 : { (a, b, c) : ℕ × ℕ × ℕ | a ≤ b ∧ b ≤ c ∧ Nat.gcd (Nat.gcd a b) c = 1 ∧ a * b * c = 6 ^ 2020 }.ncard ≡ 602 [MOD 1000] := by","theorem my_favorite_theorem :
    {(a, b, c) : ℕ × ℕ × ℕ | a > 0 ∧ b > 0 ∧ c > 0 ∧ a ≤ b ∧ b ≤ c ∧ Nat.gcd (Nat.gcd a b) c = 1 ∧ a * b * c = 6 ^ 2020}.ncard % 1000 = 602 := by sorry",0,1
omni_theorem_1225,"Given that $r$ and $s$ are relatively prime positive integers such that $\frac{r}{s} = \frac{2(\sqrt{2} + \sqrt{10})}{5(\sqrt{3 + \sqrt{5}})}$, find $r$ and $s$.
 Prove that the answer is: r = 4, s = 5","import Mathlib

open Real","theorem omni_theorem_1225
    (r s : ℤ)
    (h₀ : 0 < r)
    (h₁ : 0 < s)
    (h₂ : r.gcd s = 1)
    (h₃ : r / s = 2 * (sqrt 2 + sqrt 10) / (5 * sqrt (3 + sqrt 5))) :
    r = 4 ∧ s = 5 := by","theorem my_favorite_theorem (r s : ℤ) (hr : r > 0) (hs : s > 0)
    (hrel : Nat.Coprime r.natAbs s.natAbs)
    (h : r / s = 2 * (Real.sqrt 2 + Real.sqrt 10) / (5 * Real.sqrt (3 + Real.sqrt 5))) :
    r = 4 ∧ s = 5 := by sorry",1,1
omni_theorem_1373,"Determine the largest real number $c$ such that for any 2017 real numbers $x_{1}, x_{2}, \ldots, x_{2017}$, the inequality $$\sum_{i=1}^{2016} x_{i}\left(x_{i}+x_{i+1}\right) \geq c \cdot x_{2017}^{2}$$ holds.
 Prove that the answer is: -\frac{1008}{2017}","import Mathlib

open Real","theorem omni_theorem_1373 (c : ℝ) :
    (∀ x : Fin 2017 → ℝ, ∑ i : Fin 2016, x i * (x i + x (i + 1)) ≥ c * x 2016 ^ 2) ↔
    c ≤ -1008 / 2017 := by","theorem my_favorite_theorem :
    IsGreatest {c : ℝ | ∀ x : Fin 2017 → ℝ, ∑ i : Fin 2016, x i * (x i + x (i + 1)) ≥ c * (x 2016) ^ 2} (-1008 / 2017) := by sorry",0,1
omni_theorem_1218,"There are 10 people who want to choose a committee of 5 people among them. They do this by first electing a set of $1,2,3$, or 4 committee leaders, who then choose among the remaining people to complete the 5-person committee. In how many ways can the committee be formed, assuming that people are distinguishable? (Two committees that have the same members but different sets of leaders are considered to be distinct.)
 Prove that the answer is: 7560",import Mathlib,"theorem omni_theorem_1218 : ∑ k ∈ ({1, 2, 3, 4} : Set ℕ), Nat.choose 10 k * Nat.choose (10 - k) (5 - k) = 7560 := by","theorem my_favorite_theorem :
    ∑ k in Finset.Icc 1 4, (Nat.choose 10 k) * (Nat.choose (10 - k) (5 - k)) = 7560 := by sorry",1,1
omni_theorem_1453,"How many values of $x,-19<x<98$, satisfy $$\cos ^{2} x+2 \sin ^{2} x=1 ?$$
 Prove that the answer is: 38","import Mathlib

open Real Set
open scoped Real",theorem omni_theorem_1453 : {x : ℝ | -19 < x ∧ x < 98 ∧ (cos x)^2 + 2 * (sin x)^2 = 1}.ncard = 38 := by,"theorem my_favorite_theorem :
  {x : ℝ | -19 < x ∧ x < 98 ∧ (cos x)^2 + 2 * (sin x)^2 = 1}.ncard = 38 := by sorry",1,1
u-math_1044,"Solve the integral:
$$
\int \left(\frac{ x+2 }{ x-2 } \right)^{\frac{ 3 }{ 2 }} \, dx
$$
 Prove that the answer is: $\int \left(\frac{ x+2 }{ x-2 } \right)^{\frac{ 3 }{ 2 }} \, dx$ = $C+\sqrt{\frac{x+2}{x-2}}\cdot(x-10)-6\cdot\ln\left(\left|\frac{\sqrt{x-2}-\sqrt{x+2}}{\sqrt{x-2}+\sqrt{x+2}}\right|\right)$","import Mathlib

open Real","theorem u_math_1044 : ∫ x, ((x + 2) / (x - 2)) ^ ((3 : ℝ) / 2) =
    C + sqrt ((x + 2) / (x - 2)) * (x - 10) - 6 * log (abs ((sqrt (x - 2) - sqrt (x + 2)) / (sqrt (x - 2) + sqrt (x + 2)))) := by","theorem my_favorite_theorem : ∫ x, ((x + 2) / (x - 2)) ^ ((3 : ℝ) / 2) =
    C + sqrt ((x + 2) / (x - 2)) * (x - 10) -
    6 * log (abs ((sqrt (x - 2) - sqrt (x + 2)) / (sqrt (x - 2) + sqrt (x + 2)))) := by sorry",1,1
u-math_919,"Evaluate the expression $\frac{ (2+i) \cdot (4-2 \cdot i) }{ (1+i) }$ and write the result as a simplified complex number.
 Prove that the answer is: $\frac{ (2+i) \cdot (4-2 \cdot i) }{ (1+i) }$ = $5-5\cdoti$","import Mathlib

open Complex Filter Function Metric Finset
open scoped BigOperators Topology",theorem u_math_919 : ((2 + I) * (4 - 2 * I)) / (1 + I) = 5 - 5 * I := by,theorem my_favorite_theorem : (2 + I) * (4 - 2 * I) / (1 + I) = 5 - 5 * I := by sorry,1,1
u-math_918,"Solve the integral:
$$
\int \frac{ \sqrt{9 \cdot x+4} }{ -3 \cdot x^2 } \, dx
$$
 Prove that the answer is: $\int \frac{ \sqrt{9 \cdot x+4} }{ -3 \cdot x^2 } \, dx$ = $C+\frac{\sqrt{9\cdot x+4}}{3\cdot x}-\frac{3}{4}\cdot\ln\left(\frac{\left|\sqrt{9\cdot x+4}-2\right|}{2+\sqrt{9\cdot x+4}}\right)$","import Mathlib

open Real","theorem u_math_918 : ∫ x, sqrt (9 * x + 4) / (-3 * x ^ 2) = C + sqrt (9 * x + 4) / (3 * x) - 3 / 4 * log ((abs (sqrt (9 * x + 4) - 2)) / (2 + sqrt (9 * x + 4))) := by","theorem my_favorite_theorem : ∫ x, sqrt (9 * x + 4) / (-3 * x ^ 2) =
    C + sqrt (9 * x + 4) / (3 * x) -
    3 / 4 * log ((abs (sqrt (9 * x + 4) - 2)) / (2 + sqrt (9 * x + 4))) := by sorry",1,1
u-math_915,"Find the derivative of the 27th order $y^{(27)}$ for a function $y = 2 \cdot x^2 \cdot \sin(x)$.
 Prove that the answer is: $y^{(27)}$ = $1404\cdot\cos(x)-2\cdot x^2\cdot\cos(x)-108\cdot x\cdot\sin(x)$","import Mathlib

open Real Set
open scoped BigOperators","theorem u_math_915 {f : ℝ → ℝ} (hf : f = λ x => 2 * x ^ 2 * sin x) :
    iteratedDeriv 27 f = λ x => 1404 * cos x - 2 * x ^ 2 * cos x - 108 * x * sin x := by","theorem my_favorite_theorem {f : ℝ → ℝ} (hf : f = λ x => 2 * x ^ 2 * sin x) :
    iteratedDeriv 27 f = λ x => 1404 * cos x - 2 * x ^ 2 * cos x - 108 * x * sin x := by sorry",1,1
u-math_903,"Recall the following double-angle formulas:

1. $\sin\left(2 \cdot \theta\right) = 2 \cdot \sin\left(\theta\right) \cdot \cos\left(\theta\right)$
2. $\cos\left(2 \cdot \theta\right) = 2 \cdot \cos\left(\theta\right)^2 - 1$
3. $\cos\left(2 \cdot \theta\right) = 1 - 2 \cdot \sin\left(\theta\right)^2$

From the formulae, find appropriate expressions for the following, in terms of $\sin\left(2 \cdot \theta\right)$ or $\cos\left(2 \cdot \theta\right)$:  
[Note: your end answer may contain only one of them.]

1. $\sin\left(\theta\right)^2$
2. $\cos\left(\theta\right)^2$
 Prove that the answer is: Part (a): $\sin\left(\theta\right)^2=\frac{1}{2}\cdot\left(1-\cos\left(2\cdot\theta\right)\right)$ Part (b): $\cos\left(\theta\right)^2=\frac{1}{2}\cdot\left(1+\cos\left(2\cdot\theta\right)\right)$","import Mathlib

open Real Set
open scoped Real",theorem u_math_903 {θ : ℝ} : sin θ^2 = (1 - cos (2 * θ)) / 2 ∧ cos θ^2 = (1 + cos (2 * θ)) / 2 := by,"theorem my_favorite_theorem (θ : ℝ) :
    sin θ ^ 2 = (1 - cos (2 * θ)) / 2 ∧ cos θ ^ 2 = (1 + cos (2 * θ)) / 2 := by sorry",1,1
omni_theorem_4360,"Does the set $\{1,2,3,...,3000\}$ contain a subset $ A$ consisting of 2000 numbers that $x\in A$ implies $2x \notin A$ ?!!  :?:
 Prove that the answer is: \text{No}",import Mathlib,"def S : Finset ℕ := Finset.Icc 1 3000

theorem omni_theorem_4360 : ¬∃ T : Finset ℕ, T ⊆ S ∧ T.card = 2000 ∧ ∀ x ∈ T, (¬(2 * x ∈ T)) := by","theorem my_favorite_theorem : ¬∃ A : Finset ℕ, A ⊆ Finset.Icc 1 3000 ∧ A.card = 2000 ∧ ∀ x ∈ A, 2 * x ∉ A := by sorry",1,1
u-math_864,"Solve the following inequality: $-5 x^2 + 10 x + 15 \le 0$.

Express your answer in the interval form.
 Prove that the answer is: Solution in the interval form: $\left(-\infty,\ -1\right] \cup \left[3,\ \infty\right)$

*Note: enter an interval or union of intervals. If there is no solution, leave empty or enter ""none"".*","import Mathlib

open Real Set
open scoped BigOperators",theorem u_math_864 : {x : ℝ | -5 * x ^ 2 + 10 * x + 15 ≤ 0} = {x | x ≤ -1 ∨ x ≥ 3} := by,theorem my_favorite_theorem : {x : ℝ | -5 * x ^ 2 + 10 * x + 15 ≤ 0} = {x | x ≤ -1 ∨ x ≥ 3} := by sorry,1,1
aime_all_1993_9,"Two thousand points are given on a circle. Label one of the points 1. From this point, count 2 points in the clockwise direction and label this point 2. From the point labeled 2, count 3 points in the clockwise direction and label this point 3. (See figure.) Continue this process until the labels $1,2,3\dots,1993\,$ are all used. Some of the points on the circle will have more than one label and some points will not have a label. What is the smallest integer that labels the same point as 1993? AIME 1993 Problem 9.png
 Prove that the answer is: 118",import Mathlib,theorem aime_all_1993_9 : IsLeast {n | n ≥ 1 ∧ (n * (n + 1) / 2) % 2000 = (1993 * 1994 / 2) % 2000} 118 := by,"theorem my_favorite_theorem (n : ℕ) (hn : n = 2000) (a : Fin n → ℕ)
    (ha : ∀ i, a i ∈ Finset.Icc 1 1993) :
    IsLeast {x | ∃ i, a i = x ∧ x = 1993} 118 := by sorry",0,1
u-math_987,"Use properties of the natural logarithm to write the expression $\ln\left(x^4 \cdot y\right)$ as an expression of $\ln(x)$ and $\ln(y)$.
 Prove that the answer is: $\ln\left(x^4 \cdot y\right)$ = $4\cdot\ln(x)+\ln(y)$","import Mathlib

open Real","theorem u_math_987 (x y : ℝ) (hx : 0 < x) (hy : 0 < y) :
    log (x^4 * y) = 4 * log x + log y := by","theorem my_favorite_theorem (x y : ℝ) (hx : 0 < x) (hy : 0 < y) :
    log (x ^ 4 * y) = 4 * log x + log y := by sorry",1,1
u-math_860,"Perform the indicated operation and express the result as a simplified complex number:

$i^{15}$
 Prove that the answer is: The final answer: $-i$",import Mathlib,theorem u_math_860 : Complex.I^15 = -Complex.I := by,theorem my_favorite_theorem : (Complex.I : ℂ) ^ 15 = -Complex.I := by sorry,1,1
omni_theorem_4105,"Let $k\ge2$ be an integer. Find the smallest integer $n \ge k+1$ with the property that there exists a set of $n$ distinct real numbers such that each of its elements can be written as a sum of $k$ other distinct elements of the set.
 Prove that the answer is: $n = k + 4$","import Mathlib

open Finset Real","theorem omni_theorem_4105 (k : ℕ) (hk : 2 ≤ k) :
    IsLeast {n | k + 1 ≤ n ∧ ∃ s : Finset ℝ, s.card = n ∧ ∀ x ∈ s,
      ∃ t : Finset ℝ, t ⊆ s ∧ t.card = k ∧ x = ∑ i ∈ t, i} (k + 4) := by","theorem my_favorite_theorem {k : ℕ} (hk : 2 ≤ k) :
    IsLeast {n | k + 1 ≤ n ∧ ∃ s : Finset ℝ, s.card = n ∧ ∀ x ∈ s, ∃ t ⊆ s, t.card = k ∧ x = ∑ i ∈ t, i} (k + 4) := by sorry",1,1
omni_theorem_4199,"Is there a number $n$ such that one can write $n$ as the sum of $2017$ perfect squares and (with at least) $2017$ distinct ways?
 Prove that the answer is: \text{Yes}","import Mathlib

open Finset","theorem omni_theorem_4199 :
    ∃ n : ℕ, {s : Finset ℕ | s.card = 2017 ∧ ∑ i ∈ s, i^2 = n}.ncard ≥ 2017 := by","theorem my_favorite_theorem :
    ∃ n, {s : Finset ℕ | s.card = 2017 ∧ ∑ i ∈ s, ∃ m, m^2 = i}.ncard ≥ 2017 ∧
      ∃ s : Finset ℕ, s.card = 2017 ∧ ∑ i ∈ s, ∃ m, m^2 = i := by sorry",0,0
omni_theorem_4043,"Find all pairs $(a,\, b)$ of positive integers such that $2a-1$ and $2b+1$ are coprime and $a+b$ divides $4ab+1.$
 Prove that the answer is: (a, a+1)","import Mathlib

open Finset","def solution_set := {(x, y) : ℕ × ℕ | x > 0 ∧ y > 0 ∧ Nat.Coprime (2 * x - 1) (2 * y + 1) ∧ (x + y) ∣ (4 * x * y + 1)}

theorem omni_theorem_4043 :
    solution_set = {(n, n + 1) | n > 0} := by","theorem my_favorite_theorem :
    {(a, b) : ℕ × ℕ | a > 0 ∧ b > 0 ∧ Nat.Coprime (2 * a - 1) (2 * b + 1) ∧ (a + b) ∣ (4 * a * b + 1)} =
    {(a, a + 1) | a > 0} := by sorry",1,1
omni_theorem_4058,"Does there exist positive integers $n_1, n_2, \dots, n_{2022}$ such that the number
$$
  \left( n_1^{2020} + n_2^{2019} \right)\left( n_2^{2020} + n_3^{2019} \right) \cdots \left( n_{2021}^{2020} + n_{2022}^{2019} \right)\left( n_{2022}^{2020} + n_1^{2019} \right)
$$
is a power of $11$?
 Prove that the answer is: \text{No}",import Mathlib,"theorem omni_theorem_4058 (n : Fin 2022 → ℕ) (hpos : ∀ i, n i > 0) :
    ¬∃ k, ∏ i, (n i ^ 2020 + n ((i + 1) % 2022) ^ 2019) = 11 ^ k := by","theorem my_favorite_theorem :
    ¬∃ n : Fin 2022 → ℕ, (∏ i, (n i ^ 2020 + n ((i + 1) % 2022) ^ 2019)) = 11 ^ k := by sorry",0,1
omni_theorem_4322,"Four brothers have together forty-eight Kwanzas. If the first brother's money were increased by three Kwanzas, if the second brother's money were decreased by three Kwanzas, if the third brother's money were triplicated and if the last brother's money were reduced by a third, then all brothers would have the same quantity of money. How much money does each brother have?
 Prove that the answer is: 6, 12, 3, 27",import Mathlib,"theorem omni_theorem_4322 (a b c d : ℝ)
    (h₀ : 0 < a ∧ 0 < b ∧ 0 < c ∧ 0 < d)
    (h₁ : a + b + c + d = 48)
    (h₂ : a + 3 = b - 3)
    (h₃ : b - 3 = 3 * c)
    (h₄ : 3 * c = d / 3) :
    a = 6 ∧ b = 12 ∧ c = 3 ∧ d = 27 := by","theorem my_favorite_theorem (a b c d : ℝ) (h₀ : a + b + c + d = 48) (h₁ : a + 3 = b - 3) (h₂ : b - 3 = c * 3) (h₃ : c * 3 = d / 3) :
    a = 6 ∧ b = 12 ∧ c = 3 ∧ d = 27 := by sorry",0,1
u-math_1033,"Solve the equation for $x$:
$$
\frac{ 3 }{ \log_{2}(10) }-\log_{10}(x-9)=\log_{10}(44)
$$
 Prove that the answer is: $x$ = $\frac{101}{11}$","import Mathlib

open Real","theorem u_math_1033 {x : ℝ} (hx : x ≠ 9) :
    3 / logb 2 10 - logb 10 (x - 9) = logb 10 44 ↔ x = 101 / 11 := by","theorem my_favorite_theorem (x : ℝ) (hx : x > 9) :
    3 / logb 2 10 - logb 10 (x - 9) = logb 10 44 ↔ x = 101 / 11 := by sorry",0,1
u-math_732,"To convert from $x$ degrees Celsius to $y$ degrees Fahrenheit, we use the formula $f(x) = \frac{ 9 }{ 5 } \cdot x + 32$. Find the inverse function, if it exists. If it doesn't exist, write $\text{None}$.
 Prove that the answer is: Inverse function: $g(x)=\frac{5}{9}\cdot(x-32)$","import Mathlib

open Real","noncomputable def f (x : ℝ) := 9 / 5 * x + 32

noncomputable def g (x : ℝ) := 5 / 9 * (x - 32)

theorem u_math_732 : Function.LeftInverse g f := by","theorem my_favorite_theorem (f : ℝ → ℝ) (hf : f = fun x => 9 / 5 * x + 32) :
    ∃ g, g = fun x => 5 / 9 * (x - 32) := by sorry",0,1
u-math_798,"$\int \frac{ 7+2 \cdot x-4 \cdot x^2 }{ 2 \cdot x^2+x-3 } \, dx$
 Prove that the answer is: $\int \frac{ 7+2 \cdot x-4 \cdot x^2 }{ 2 \cdot x^2+x-3 } \, dx$ = $-2\cdot x+\ln\left(\left|2\cdot x^2+x-3\right|\right)+C$",import Mathlib,"theorem u_math_798 : ∫ x, (7 + 2 * x - 4 * x ^ 2) / (2 * x ^ 2 + x - 3) = -2 * x + Real.log (abs (2 * x ^ 2 + x - 3)) + C := by","theorem my_favorite_theorem : ∫ x, (7 + 2 * x - 4 * x ^ 2) / (2 * x ^ 2 + x - 3) = -2 * x + Real.log (abs (2 * x ^ 2 + x - 3)) + C := by sorry",1,1
omni_theorem_4008,"Find the smallest value that the expression takes $x^4 + y^4 - x^2y - xy^2$, for positive numbers $x$ and $y$ satisfying $x + y \le 1$.
 Prove that the answer is: -\frac{1}{8}","import Mathlib

open Real Set
open scoped BigOperators","theorem omni_theorem_4008 :
  IsLeast {t : ℝ | ∃ x y : ℝ, x > 0 ∧ y > 0 ∧ x + y ≤ 1 ∧ t = x ^ 4 + y ^ 4 - x ^ 2 * y - x * y ^ 2} (-1/8) := by","theorem my_favorite_theorem :
  IsLeast {t : ℝ | ∃ x y : ℝ, x > 0 ∧ y > 0 ∧ x + y ≤ 1 ∧ t = x^4 + y^4 - x^2*y - x*y^2} (-1/8) := by sorry",1,1
u-math_1027,"Solve $|3 \cdot x - 11| = 4 \cdot x - 3$.
 Prove that the answer is: The final answer: $x=2$",import Mathlib,"theorem u_math_1027 (x : ℝ) :
    abs (3 * x - 11) = 4 * x - 3 ↔ x = 2 := by",theorem my_favorite_theorem (x : ℝ) : |3 * x - 11| = 4 * x - 3 ↔ x = 2 := by sorry,1,1
aime_all_1993_6,"What is the smallest positive integer than can be expressed as the sum of nine consecutive integers, the sum of ten consecutive integers, and the sum of eleven consecutive integers? 
 Prove that the answer is: 495",import Mathlib,"theorem aime_all_1993_6 :
    IsLeast {n | 0 < n ∧ ∃ k : ℤ, n = ∑ i ∈ Finset.range 9, (k + i) ∧
      ∃ m : ℤ, n = ∑ i ∈ Finset.range 10, (m + i) ∧
      ∃ p : ℤ, n = ∑ i ∈ Finset.range 11, (p + i)} 495 := by","theorem my_favorite_theorem :
    IsLeast {n : ℕ | 0 < n ∧ ∃ k, n = ∑ i ∈ Finset.range 9, (k + i) ∧ ∃ m, n = ∑ i ∈ Finset.range 10, (m + i) ∧ ∃ p, n = ∑ i ∈ Finset.range 11, (p + i)} 495 := by sorry",0,1
u-math_812,"Evaluate the iterated integral:
$$
\int_{e}^{e^2} \int_{\ln(u)}^2 \left(v + \ln(u)\right) \, dv \, du
$$
 Prove that the answer is: $\int_{e}^{e^2} \int_{\ln(u)}^2 \left(v + \ln(u)\right) \, dv \, du$ = $e^2-\frac{e}{2}$","import Mathlib

open Real","theorem u_math_812 : ∫ u in (exp 1)..(exp 2), ∫ v in (log u)..2, (v + log u) = exp 2 - exp 1 / 2 := by","theorem my_favorite_theorem : ∫ u in (exp 1)..exp 2, ∫ v in log u..2, (v + log u) = exp 2 - exp 1 / 2 := by sorry",1,1
omni_theorem_3977,"Find all pairs $(m,n)$ of nonnegative integers for which \[m^2 + 2 \cdot 3^n = m\left(2^{n+1} - 1\right).\]

[i]
 Prove that the answer is: (9, 3), (6, 3), (9, 5), (54, 5)",import Mathlib,"theorem omni_theorem_3977 :
    {(m, n) : ℕ × ℕ | m ^ 2 + 2 * 3 ^ n = m * (2 ^ (n + 1) - 1)} =
    {(9, 3), (6, 3), (9, 5), (54, 5)} := by","theorem my_favorite_theorem (m n : ℕ) :
    m^2 + 2 * 3^n = m * (2^(n + 1) - 1) ↔
    (m = 9 ∧ n = 3) ∨ (m = 6 ∧ n = 3) ∨ (m = 9 ∧ n = 5) ∨ (m = 54 ∧ n = 5) := by sorry",0,1
u-math_693,"Note that $a^3-b^3=(a-b) \cdot \left(a^2+a \cdot b+b^2\right)$. Using this factorization principle, factor the cubic polynomial $64 \cdot x^3-125$.
 Prove that the answer is: The final answer: $(4\cdot x-5)\cdot\left(16\cdot x^2+20\cdot x+25\right)$",import Mathlib,theorem u_math_693 : (64 * X ^ 3 - 125 : Polynomial ℤ) = (4 * X - 5) * (16 * X ^ 2 + 20 * X + 25) := by,theorem my_favorite_theorem : 64 * x ^ 3 - 125 = (4 * x - 5) * (16 * x ^ 2 + 20 * x + 25) := by sorry,0,1
u-math_672,"Find the derivative of the function: $f\left(\alpha\right) = \ln\left(\sqrt{\frac{ 3-\sin\left(\alpha\right) }{ 4+2 \cdot \sin\left(\alpha\right) }}\right)$ at $\alpha = \frac{ \pi }{ 4 }$.
 Prove that the answer is: $f'\left(\frac{ \pi }{ 4 }\right)$ = $-0.2848$","import Mathlib

open Real Set
open scoped BigOperators","theorem u_math_672 {f : ℝ → ℝ}
  (hf : f = λ α => log (sqrt ((3 - sin α) / (4 + 2 * sin α)))) :
  deriv f (π / 4) = -0.2848 := by","theorem my_favorite_theorem {f : ℝ → ℝ}
  (hf : f = λ α => log ((3 - sin α) / (4 + 2 * sin α))) :
  deriv f (π / 4) = -0.2848 := by sorry",0,1
omni_theorem_3907,"Today, Ivan the Confessor prefers continuous functions $f:[0,1]\to\mathbb{R}$ satisfying $f(x)+f(y)\geq |x-y|$ for all pairs $x,y\in [0,1]$. Find the minimum of $\int_0^1 f$ over all preferred functions.

(
 Prove that the answer is: \frac{1}{4}","import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators","theorem omni_theorem_3907 :
  IsLeast {x | ∃ f : ℝ → ℝ, ContinuousOn f (Set.Icc 0 1) ∧ (∀ a b, a ∈ Set.Icc 0 1 → b ∈ Set.Icc 0 1 → f a + f b ≥ |a - b|) ∧ x = ∫ y in (0)..1, f y} (1/4) := by","theorem my_favorite_theorem :
  IsLeast {∫ f in (0)..1, f x | (f : ℝ → ℝ) (hf : ContinuousOn f (Set.Icc 0 1))
    (h : ∀ x y : ℝ, x ∈ Set.Icc 0 1 → y ∈ Set.Icc 0 1 → f x + f y ≥ |x - y|)} (1 / 4) := by sorry",0,0
u-math_661,"Given $f\left(\frac{ y }{ x }\right) = \frac{ \sqrt{x^2+y^2} }{ x }$ and $x > 0$, find $f(x)$.
 Prove that the answer is: The final answer: $f(x)=\sqrt{1+x^2}$","import Mathlib

open Real","theorem u_math_661 {f : ℝ → ℝ}
    (hf : ∀ x y, f (y / x) = sqrt (x ^ 2 + y ^ 2) / x)
    (hx : 0 < x) : f x = sqrt (1 + x ^ 2) := by","theorem my_favorite_theorem {f : ℝ → ℝ} (hf : ∀ x > 0, ∀ y, f (y / x) = sqrt (x ^ 2 + y ^ 2) / x) :
    ∀ x > 0, f x = sqrt (1 + x ^ 2) := by sorry",0,1
